-0.17,0.78,0.71,67.24,37.75,-91.25,-111.88,220.95,-34.91,61281,0
-0.14,0.83,0.70,67.24,37.75,-91.25,-114.26,226.44,-33.20,61292,0
-0.17,0.81,0.69,67.24,37.75,-91.25,-113.04,236.33,-34.55,61303,0
-0.22,0.74,0.62,67.24,37.75,-91.25,-111.82,238.59,-32.35,61314,0
-0.22,0.67,0.57,67.24,37.75,-91.25,-112.49,237.49,-26.55,61325,0
-0.17,0.67,0.54,67.24,37.75,-91.25,-115.54,235.17,-17.88,61336,0
-0.06,0.80,0.54,67.24,37.75,-91.25,-116.09,229.86,-6.47,61347,0
0.08,0.91,0.58,67.24,37.75,-91.25,-115.23,227.23,-0.55,61358,0
0.17,0.94,0.69,67.24,37.75,-91.25,-111.27,232.06,1.77,61370,0
0.11,0.87,0.78,67.24,37.75,-91.25,-104.80,242.43,7.14,61381,0
-0.01,0.84,0.72,67.24,37.75,-91.25,-101.87,250.49,13.98,61393,0
-0.14,0.83,0.64,74.32,56.63,-71.86,-97.90,255.55,22.64,61405,0
-0.24,0.83,0.47,74.32,56.63,-71.86,-96.86,255.92,32.84,61416,0
-0.21,0.93,0.38,74.32,56.63,-71.86,-94.12,259.40,49.38,61428,0
-0.04,1.07,0.40,74.32,56.63,-71.86,-82.89,271.36,63.78,61439,0
0.13,1.16,0.43,74.32,56.63,-71.86,-70.07,285.40,66.96,61451,0
0.19,1.08,0.42,74.32,56.63,-71.86,-61.40,294.86,62.93,61462,0
0.17,0.96,0.38,74.32,56.63,-71.86,-54.02,295.04,64.70,61473,0
0.15,0.90,0.32,74.32,56.63,-71.86,-49.74,287.66,72.81,61484,0
0.15,0.91,0.24,74.32,56.63,-71.86,-48.52,271.61,80.32,61495,0
0.22,0.99,0.15,74.32,56.63,-71.86,-50.84,248.17,86.55,61506,0
0.37,1.13,0.05,74.32,56.63,-71.86,-48.77,222.05,88.56,61517,0
0.55,1.16,0.09,77.86,54.27,-46.77,-44.49,200.07,81.79,61528,0
0.59,1.15,0.15,77.86,54.27,-46.77,-39.61,181.76,75.32,61540,0
0.51,1.12,0.18,77.86,54.27,-46.77,-35.71,166.50,75.44,61551,0
0.46,1.07,0.19,77.86,54.27,-46.77,-32.23,152.47,76.23,61562,0
0.44,1.00,0.21,77.86,54.27,-46.77,-30.03,140.75,76.48,61573,0
0.41,0.96,0.22,77.86,54.27,-46.77,-28.56,125.67,76.60,61585,0
0.37,0.94,0.25,77.86,54.27,-46.77,-25.76,114.38,77.09,61596,0
0.34,0.95,0.24,77.86,54.27,-46.77,-18.80,111.82,77.76,61607,0
0.30,0.97,0.25,77.86,54.27,-46.77,-10.56,118.35,78.19,61618,0
0.27,1.02,0.26,77.86,54.27,-46.77,-1.65,129.33,77.45,61630,0
0.22,1.08,0.27,77.86,54.27,-46.77,3.85,136.96,76.05,61641,0
0.16,1.12,0.24,82.58,38.93,-37.64,9.28,144.35,74.16,61652,0
0.11,1.16,0.16,82.58,38.93,-37.64,14.95,147.28,73.30,61663,0
0.12,1.18,0.11,82.58,38.93,-37.64,21.85,149.48,72.81,61675,0
0.15,1.17,0.06,82.58,38.93,-37.64,27.40,150.02,72.51,61686,0
0.16,1.15,0.03,82.58,38.93,-37.64,29.72,144.47,71.11,61697,0
0.18,1.11,0.01,82.58,38.93,-37.64,31.25,135.86,69.21,61708,0
0.20,1.09,0.01,82.58,38.93,-37.64,32.23,125.98,66.59,61719,0
0.20,1.06,0.00,82.58,38.93,-37.64,34.30,116.76,63.84,61730,0
0.19,1.02,0.02,82.58,38.93,-37.64,36.62,107.12,60.97,61742,0
0.20,1.01,0.02,82.58,38.93,-37.64,38.64,99.91,59.08,61753,0
0.21,1.00,0.04,82.58,38.93,-37.64,39.61,91.43,57.43,61764,0
0.19,0.99,0.04,82.58,38.93,-37.64,40.10,81.42,55.79,61775,0
0.18,0.98,0.03,82.58,38.93,-37.64,38.21,71.96,53.53,61787,0
0.16,0.98,0.02,82.58,38.93,-37.64,35.83,64.82,51.09,61798,0
0.15,0.98,0.01,82.58,38.93,-37.64,30.82,59.33,47.24,61809,0
0.12,1.00,0.00,82.58,38.93,-37.64,26.92,55.30,43.88,61820,0
0.11,1.02,0.00,82.58,38.93,-37.64,24.78,52.73,40.83,61832,0
0.12,1.02,0.03,82.58,38.93,-37.64,23.44,53.71,38.82,61843,0
0.12,1.01,0.07,82.58,38.93,-37.64,23.13,56.46,36.93,61854,0
0.10,1.02,0.12,82.58,38.93,-37.64,23.86,60.18,35.58,61865,0
0.08,1.03,0.15,82.58,38.93,-37.64,25.27,65.06,34.73,61877,0
0.05,1.05,0.16,82.58,38.93,-37.64,26.31,71.78,33.87,61888,0
0.03,1.04,0.15,82.58,38.93,-37.64,26.79,79.16,31.37,61900,0
0.05,1.01,0.11,82.58,38.93,-37.64,26.06,85.33,27.53,61911,0
0.09,0.96,0.10,82.58,38.93,-37.64,23.56,88.62,22.95,61922,0
0.13,0.93,0.09,82.58,38.93,-37.64,20.57,87.95,20.20,61933,0
0.17,0.91,0.06,82.58,38.93,-37.64,17.03,83.80,18.68,61944,0
0.19,0.90,0.04,82.58,38.93,-37.64,13.18,75.32,16.17,61955,0
0.22,0.91,0.03,82.58,38.93,-37.64,9.70,61.95,12.15,61967,0
0.23,0.92,0.06,82.58,38.93,-37.64,7.63,48.46,7.51,61978,0
0.24,0.93,0.06,82.58,38.93,-37.64,5.55,34.48,2.69,61989,0
0.22,0.94,0.06,82.58,38.93,-37.64,2.87,21.36,-1.89,62000,0
0.18,0.95,0.06,82.58,38.93,-37.64,-0.92,10.31,-6.23,62011,0
0.15,0.94,0.06,82.58,38.93,-37.64,-5.07,4.33,-9.03,62022,0
0.14,0.94,0.07,80.22,16.52,-43.34,-8.73,-0.24,-11.23,62033,0
0.14,0.95,0.07,80.22,16.52,-43.34,-11.35,-4.82,-12.76,62045,0
0.15,0.96,0.10,80.22,16.52,-43.34,-13.24,-10.13,-14.71,62057,0
0.15,0.98,0.11,80.22,16.52,-43.34,-13.98,-16.91,-15.87,62068,0
0.14,0.98,0.13,80.22,16.52,-43.34,-14.40,-22.46,-17.09,62079,0
0.14,0.98,0.13,80.22,16.52,-43.34,-14.71,-26.43,-18.01,62090,0
0.13,0.97,0.15,80.22,16.52,-43.34,-14.83,-27.95,-18.31,62102,0
0.12,0.97,0.15,80.22,16.52,-43.34,-14.65,-28.20,-18.01,62113,0
0.12,0.98,0.15,80.22,16.52,-43.34,-13.92,-27.89,-17.64,62125,0
0.12,0.99,0.14,80.22,16.52,-43.34,-12.94,-27.53,-17.21,62136,0
0.12,1.00,0.14,80.22,16.52,-43.34,-12.39,-27.04,-17.27,62147,0
0.13,1.00,0.12,84.94,22.41,-43.34,-11.78,-27.77,-17.88,62158,0
0.16,1.02,0.09,84.94,22.41,-43.34,-13.18,-29.36,-18.98,62170,0
0.18,1.02,0.04,84.94,22.41,-43.34,-15.69,-34.18,-19.90,62181,0
0.21,1.01,0.00,84.94,22.41,-43.34,-17.88,-41.75,-21.97,62192,0
0.24,0.99,-0.02,84.94,22.41,-43.34,-21.42,-52.25,-23.86,62203,0
0.28,0.98,-0.03,84.94,22.41,-43.34,-24.17,-64.27,-26.12,62215,0
0.32,0.96,-0.04,84.94,22.41,-43.34,-25.39,-78.86,-29.36,62226,0
0.34,0.95,-0.05,84.94,22.41,-43.34,-26.18,-95.64,-33.26,62237,0
0.34,0.96,-0.06,84.94,22.41,-43.34,-27.28,-113.04,-36.74,62249,0
0.34,0.97,-0.06,84.94,22.41,-43.34,-29.11,-125.79,-40.34,62260,0
0.32,0.98,-0.08,84.94,22.41,-43.34,-31.68,-136.72,-45.59,62272,0
0.28,0.98,-0.07,84.94,27.13,-42.20,-33.87,-142.03,-49.93,62283,0
0.25,0.99,-0.08,84.94,27.13,-42.20,-34.55,-147.22,-52.92,62294,0
0.23,1.00,-0.09,84.94,27.13,-42.20,-33.94,-155.21,-54.81,62306,0
0.22,1.02,-0.08,84.94,27.13,-42.20,-31.92,-161.87,-55.66,62317,0
0.20,1.03,-0.05,84.94,27.13,-42.20,-29.54,-168.95,-56.64,62328,0
0.19,1.05,-0.03,84.94,27.13,-42.20,-27.71,-176.57,-57.68,62339,0
0.15,1.09,-0.01,84.94,27.13,-42.20,-25.57,-180.54,-57.56,62351,0
0.11,1.11,0.01,84.94,27.13,-42.20,-23.68,-179.38,-57.07,62362,0
0.10,1.10,0.01,84.94,27.13,-42.20,-21.67,-175.23,-57.68,62373,0
0.10,1.07,0.01,84.94,27.13,-42.20,-19.65,-165.83,-58.90,62384,0
0.12,1.04,0.00,84.94,27.13,-42.20,-18.74,-158.81,-60.67,62396,0
0.15,1.05,0.01,82.58,40.11,-38.78,-16.91,-152.77,-62.74,62407,0
0.18,1.04,-0.00,82.58,40.11,-38.78,-15.08,-150.27,-65.06,62418,0
0.20,1.05,-0.00,82.58,40.11,-38.78,-13.73,-148.56,-68.48,62429,0
0.22,1.04,0.03,82.58,40.11,-38.78,-10.56,-147.46,-71.17,62440,0
0.21,1.04,0.05,82.58,40.11,-38.78,-7.45,-146.18,-72.20,62451,0
0.20,1.03,0.07,82.58,40.11,-38.78,-4.39,-145.32,-72.14,62462,0
0.21,1.03,0.08,82.58,40.11,-38.78,-0.92,-145.57,-72.02,62473,0
0.23,1.04,0.07,82.58,40.11,-38.78,3.30,-149.96,-71.72,62485,0
0.29,1.04,0.03,82.58,40.11,-38.78,5.86,-158.45,-72.45,62496,0
0.33,1.01,0.02,82.58,40.11,-38.78,7.20,-171.39,-75.74,62507,0
0.35,0.99,0.04,82.58,40.11,-38.78,8.91,-186.46,-78.61,62518,0
0.30,1.00,0.07,77.86,49.55,-44.48,10.01,-200.38,-79.41,62529,0
0.22,1.03,0.10,77.86,49.55,-44.48,12.39,-211.98,-78.12,62540,0
0.14,1.06,0.13,77.86,49.55,-44.48,17.15,-217.90,-74.71,62552,0
0.12,1.08,0.18,77.86,49.55,-44.48,21.79,-217.16,-72.27,62563,0
0.13,1.09,0.20,77.86,49.55,-44.48,26.55,-214.36,-71.90,62574,0
0.15,1.07,0.24,77.86,49.55,-44.48,31.01,-211.61,-72.51,62585,0
0.17,1.06,0.31,77.86,49.55,-44.48,36.44,-209.96,-70.98,62597,0
0.16,1.03,0.36,77.86,49.55,-44.48,41.69,-209.47,-67.26,62608,0
0.16,1.03,0.39,77.86,49.55,-44.48,48.40,-211.30,-63.23,62619,0
0.18,1.03,0.42,77.86,49.55,-44.48,55.91,-214.11,-59.39,62630,0
0.21,1.02,0.49,77.86,49.55,-44.48,64.21,-215.76,-55.97,62641,0
0.24,1.02,0.55,74.32,58.98,-59.31,72.08,-216.06,-54.32,62652,0
0.28,1.04,0.61,74.32,58.98,-59.31,79.83,-215.27,-52.73,62663,0
0.30,1.04,0.64,74.32,58.98,-59.31,87.83,-213.50,-53.16,62674,0
0.26,1.04,0.67,74.32,58.98,-59.31,96.01,-210.82,-53.89,62685,0
0.20,1.00,0.70,74.32,58.98,-59.31,103.88,-203.49,-51.09,62696,0
0.12,0.94,0.74,74.32,58.98,-59.31,114.07,-191.59,-46.02,62709,0
0.03,0.96,0.71,74.32,58.98,-59.31,123.66,-180.97,-40.65,62720,0
-0.02,0.97,0.70,74.32,58.98,-59.31,131.29,-168.82,-36.44,62731,0
-0.01,1.00,0.67,74.32,58.98,-59.31,139.53,-155.82,-33.26,62743,0
0.02,0.94,0.65,74.32,58.98,-59.31,145.51,-147.64,-33.02,62754,0
0.05,0.90,0.64,74.32,58.98,-59.31,149.05,-147.52,-31.98,62765,0
0.07,0.88,0.66,66.06,57.80,-85.55,152.10,-149.60,-26.98,62777,0
0.07,0.87,0.71,66.06,57.80,-85.55,153.93,-151.73,-21.36,62788,0
0.09,0.88,0.73,66.06,57.80,-85.55,155.40,-155.40,-15.08,62799,0
0.07,0.86,0.75,66.06,57.80,-85.55,155.09,-161.25,-10.01,62810,0
0.04,0.85,0.74,66.06,57.80,-85.55,154.30,-168.21,-1.89,62823,0
0.00,0.85,0.74,66.06,57.80,-85.55,153.08,-177.92,4.15,62834,0
-0.02,0.80,0.79,66.06,57.80,-85.55,152.47,-185.30,8.67,62846,0
-0.08,0.73,0.87,66.06,57.80,-85.55,151.43,-188.23,13.85,62857,0
-0.20,0.69,0.89,66.06,57.80,-85.55,151.79,-187.13,19.35,62869,0
-0.29,0.66,0.90,66.06,57.80,-85.55,154.36,-185.36,22.71,62880,0
-0.34,0.65,0.91,66.06,57.80,-85.55,157.29,-178.77,28.44,62891,0
-0.35,0.60,0.88,50.73,44.83,-100.38,160.52,-167.54,35.28,62903,0
-0.36,0.55,0.87,50.73,44.83,-100.38,163.27,-153.81,38.94,62915,0
-0.45,0.51,0.82,50.73,44.83,-100.38,163.76,-141.36,43.64,62926,0
-0.51,0.51,0.80,50.73,44.83,-100.38,163.21,-131.29,47.36,62937,0
-0.50,0.49,0.78,50.73,44.83,-100.38,163.02,-118.59,52.19,62949,0
-0.45,0.46,0.77,50.73,44.83,-100.38,162.60,-105.90,55.42,62960,0
-0.42,0.41,0.73,50.73,44.83,-100.38,160.28,-97.60,57.25,62972,0
-0.42,0.38,0.71,50.73,44.83,-100.38,156.80,-91.49,61.04,62983,0
-0.41,0.33,0.72,50.73,44.83,-100.38,153.02,-86.00,62.99,62994,0
-0.42,0.27,0.71,50.73,44.83,-100.38,150.70,-82.40,62.26,63006,0
-0.44,0.21,0.71,50.73,44.83,-100.38,146.36,-77.70,63.96,63017,0
-0.45,0.17,0.69,36.57,27.13,-106.08,142.15,-69.34,65.67,63028,0
-0.44,0.14,0.69,36.57,27.13,-106.08,139.53,-64.21,67.14,63039,0
-0.41,0.13,0.67,36.57,27.13,-106.08,136.60,-61.89,66.16,63050,0
-0.37,0.11,0.66,36.57,27.13,-106.08,131.29,-62.32,66.10,63061,0
-0.35,0.07,0.64,36.57,27.13,-106.08,124.45,-63.96,63.84,63072,0
-0.40,-0.01,0.60,36.57,27.13,-106.08,117.31,-65.06,61.22,63083,0
-0.47,-0.06,0.57,36.57,27.13,-106.08,110.72,-62.56,61.65,63094,0
-0.52,-0.09,0.56,36.57,27.13,-106.08,104.37,-56.82,64.27,63105,0
-0.55,-0.10,0.59,36.57,27.13,-106.08,98.02,-50.23,66.59,63116,0
-0.54,-0.10,0.58,36.57,27.13,-106.08,91.06,-47.73,64.88,63127,0
-0.51,-0.11,0.56,36.57,27.13,-106.08,85.33,-46.39,60.12,63139,0
-0.47,-0.14,0.47,36.57,27.13,-106.08,79.96,-43.64,57.62,63150,0
-0.44,-0.21,0.45,20.05,22.41,-106.08,70.07,-43.09,56.21,63162,0
-0.46,-0.24,0.46,20.05,22.41,-106.08,58.65,-47.18,54.63,63174,0
-0.44,-0.26,0.51,20.05,22.41,-106.08,49.32,-48.46,52.25,63186,0
-0.44,-0.27,0.49,20.05,22.41,-106.08,40.71,-43.03,50.48,63197,0
-0.39,-0.25,0.51,20.05,22.41,-106.08,33.20,-35.03,47.30,63208,0
-0.40,-0.27,0.52,20.05,22.41,-106.08,28.14,-14.65,39.43,63219,0
-0.48,-0.28,0.54,20.05,22.41,-106.08,22.34,17.82,35.28,63230,0
-0.55,-0.30,0.54,20.05,22.41,-106.08,19.29,51.45,33.02,63242,0
-0.54,-0.32,0.49,20.05,22.41,-106.08,16.60,75.07,30.64,63253,0
-0.42,-0.36,0.41,20.05,22.41,-106.08,10.56,82.15,28.32,63264,0
-0.24,-0.42,0.31,20.05,22.41,-106.08,-1.40,71.53,27.53,63275,0
-0.07,-0.38,0.32,11.80,21.23,-104.94,-16.05,44.31,21.67,63286,0
-0.04,-0.32,0.35,11.80,21.23,-104.94,-29.24,13.79,11.11,63297,0
-0.16,-0.33,0.40,11.80,21.23,-104.94,-41.87,-6.84,3.54,63308,0
-0.33,-0.36,0.47,11.80,21.23,-104.94,-50.84,-15.20,0.24,63320,0
-0.44,-0.38,0.52,11.80,21.23,-104.94,-56.40,-10.19,0.61,63332,0
-0.48,-0.35,0.57,11.80,21.23,-104.94,-60.85,-0.06,1.34,63343,0
-0.47,-0.29,0.59,11.80,21.23,-104.94,-63.23,9.03,1.28,63354,0
-0.40,-0.26,0.59,11.80,21.23,-104.94,-66.35,13.49,-1.10,63365,0
-0.33,-0.23,0.59,11.80,21.23,-104.94,-71.59,11.05,-5.25,63376,0
-0.30,-0.20,0.60,11.80,21.23,-104.94,-76.90,2.93,-10.44,63387,0
-0.30,-0.21,0.64,11.80,21.23,-104.94,-83.13,-4.33,-14.16,63398,0
-0.34,-0.21,0.64,18.87,22.41,-107.22,-88.44,-7.51,-16.36,63409,0
-0.39,-0.20,0.66,18.87,22.41,-107.22,-92.83,-4.82,-19.35,63420,0
-0.48,-0.19,0.73,18.87,22.41,-107.22,-95.21,0.00,-19.53,63431,0
-0.52,-0.13,0.74,18.87,22.41,-107.22,-95.09,5.98,-18.31,63443,0
-0.46,-0.09,0.69,18.87,22.41,-107.22,-98.21,11.29,-21.55,63454,0
-0.39,-0.06,0.67,18.87,22.41,-107.22,-103.33,9.46,-26.37,63465,0
-0.35,0.00,0.73,18.87,22.41,-107.22,-105.65,7.02,-28.75,63476,0
-0.36,0.03,0.74,18.87,22.41,-107.22,-107.60,10.56,-31.74,63487,0
-0.42,0.02,0.71,18.87,22.41,-107.22,-109.07,18.07,-34.00,63498,0
-0.47,-0.01,0.75,18.87,22.41,-107.22,-111.02,26.18,-32.78,63509,0
-0.51,0.00,0.76,18.87,22.41,-107.22,-115.17,29.11,-31.31,63520,0
-0.44,0.08,0.72,33.03,23.59,-107.22,-120.61,21.06,-32.53,63532,0
-0.33,0.18,0.70,33.03,23.59,-107.22,-126.22,3.30,-38.82,63544,0
-0.25,0.25,0.69,33.03,23.59,-107.22,-133.79,-10.93,-47.67,63555,0
-0.31,0.24,0.75,33.03,23.59,-107.22,-140.20,-13.61,-52.73,63566,0
-0.48,0.22,0.76,33.03,23.59,-107.22,-142.76,-8.36,-51.57,63577,0
-0.60,0.20,0.76,33.03,23.59,-107.22,-140.32,-0.98,-48.28,63588,0
-0.62,0.23,0.76,33.03,23.59,-107.22,-136.29,10.01,-42.60,63599,0
-0.54,0.27,0.76,33.03,23.59,-107.22,-133.54,23.86,-39.86,63610,0
-0.49,0.38,0.82,33.03,23.59,-107.22,-131.96,31.98,-39.67,63621,0
-0.48,0.44,0.82,33.03,23.59,-107.22,-131.47,39.98,-40.53,63632,0
-0.45,0.47,0.85,33.03,23.59,-107.22,-129.03,49.80,-42.42,63643,0
-0.47,0.44,0.84,51.91,29.49,-102.66,-127.26,58.84,-45.29,63654,0
-0.50,0.39,0.79,51.91,29.49,-102.66,-128.23,66.71,-48.77,63665,0
-0.52,0.39,0.75,51.91,29.49,-102.66,-128.42,75.38,-45.23,63677,0
-0.49,0.42,0.72,51.91,29.49,-102.66,-129.21,83.92,-39.55,63689,0
-0.39,0.49,0.75,51.91,29.49,-102.66,-130.68,88.75,-35.52,63700,0
-0.30,0.60,0.82,51.91,29.49,-102.66,-128.48,91.92,-31.25,63712,0
-0.25,0.61,0.77,51.91,29.49,-102.66,-128.42,93.63,-35.95,63723,0
-0.27,0.58,0.79,51.91,29.49,-102.66,-128.54,95.52,-39.67,63734,0
-0.35,0.54,0.80,51.91,29.49,-102.66,-129.46,103.64,-35.58,63746,0
-0.42,0.56,0.79,51.91,29.49,-102.66,-130.68,116.27,-29.48,63757,0
-0.40,0.63,0.77,51.91,29.49,-102.66,-128.23,129.76,-24.54,63768,0
-0.35,0.71,0.74,61.34,42.47,-96.95,-126.53,143.43,-20.81,63779,0
-0.29,0.78,0.70,61.34,42.47,-96.95,-124.08,155.15,-18.31,63790,0
-0.23,0.81,0.70,61.34,42.47,-96.95,-122.50,163.09,-17.64,63801,0
-0.21,0.81,0.69,61.34,42.47,-96.95,-122.80,165.16,-15.99,63813,0
-0.15,0.78,0.72,61.34,42.47,-96.95,-121.40,164.79,-11.90,63824,0
-0.10,0.73,0.71,61.34,42.47,-96.95,-119.32,165.28,-6.10,63835,0
-0.07,0.73,0.72,61.34,42.47,-96.95,-118.71,162.66,3.42,63847,0
-0.06,0.76,0.71,61.34,42.47,-96.95,-117.49,155.82,10.44,63859,0
-0.09,0.80,0.69,61.34,42.47,-96.95,-117.68,149.05,14.40,63870,0
-0.08,0.90,0.61,61.34,42.47,-96.95,-118.84,144.35,18.55,63881,0
-0.02,1.02,0.57,61.34,42.47,-96.95,-118.59,143.13,21.18,63892,0
0.01,1.10,0.60,61.34,42.47,-96.95,-118.41,143.80,22.34,63903,0
-0.03,1.07,0.61,61.34,42.47,-96.95,-118.90,143.19,22.58,63914,0
-0.07,1.01,0.62,61.34,42.47,-96.95,-119.38,145.20,23.25,63925,0
-0.11,0.96,0.61,61.34,42.47,-96.95,-117.49,151.49,28.63,63936,0
-0.10,0.97,0.57,61.34,42.47,-96.95,-114.50,162.54,35.40,63947,0
-0.04,0.97,0.56,61.34,42.47,-96.95,-108.83,177.19,39.00,63959,0
-0.03,0.93,0.57,61.34,42.47,-96.95,-102.91,190.61,38.76,63970,0
-0.08,0.88,0.55,61.34,42.47,-96.95,-95.89,200.26,40.04,63981,0
-0.10,0.86,0.53,61.34,42.47,-96.95,-88.01,209.59,43.64,63993,0
-0.07,0.88,0.48,61.34,42.47,-96.95,-79.10,217.83,49.26,64005,0
-0.03,0.90,0.44,61.34,42.47,-96.95,-72.94,221.56,54.87,64016,0
0.02,0.98,0.39,61.34,42.47,-96.95,-67.38,223.45,60.24,64028,0
0.13,1.11,0.35,61.34,42.47,-96.95,-62.32,226.32,63.60,64040,0
0.22,1.15,0.33,61.34,42.47,-96.95,-55.42,225.10,59.51,64051,0
0.25,1.10,0.33,61.34,42.47,-96.95,-50.60,220.34,55.18,64062,0
0.22,1.08,0.31,61.34,42.47,-96.95,-47.36,212.95,54.57,64074,0
0.20,1.05,0.29,61.34,42.47,-96.95,-43.33,204.59,56.70,64085,0
0.23,1.02,0.27,61.34,42.47,-96.95,-38.21,193.66,58.65,64097,0
0.26,0.96,0.27,61.34,42.47,-96.95,-34.79,180.36,60.79,64108,0
0.27,0.92,0.27,61.34,42.47,-96.95,-32.04,164.37,62.99,64119,0
0.26,0.95,0.25,61.34,42.47,-96.95,-27.89,153.32,64.64,64131,0
0.26,1.02,0.22,61.34,42.47,-96.95,-22.16,148.25,64.33,64142,0
0.28,1.06,0.20,61.34,42.47,-96.95,-16.05,145.81,61.40,64153,0
0.32,1.08,0.21,83.76,41.29,-44.48,-10.80,143.86,56.95,64164,0
0.35,1.08,0.21,83.76,41.29,-44.48,-5.80,139.10,51.21,64176,0
0.35,1.07,0.23,83.76,41.29,-44.48,-1.10,130.92,46.81,64187,0
0.32,1.07,0.22,83.76,41.29,-44.48,2.56,119.87,45.17,64198,0
0.26,1.06,0.18,83.76,41.29,-44.48,5.00,107.60,45.65,64209,0
0.21,1.04,0.14,83.76,41.29,-44.48,6.41,96.86,47.12,64220,0
0.18,1.03,0.11,83.76,41.29,-44.48,7.81,88.07,48.40,64231,0
0.14,1.03,0.10,83.76,41.29,-44.48,9.40,81.79,50.05,64242,0
0.11,1.02,0.09,83.76,41.29,-44.48,10.68,77.03,50.60,64253,0
0.08,1.02,0.09,83.76,41.29,-44.48,12.15,72.02,49.56,64265,0
0.08,1.01,0.09,83.76,41.29,-44.48,14.16,67.75,47.18,64276,0
0.08,1.00,0.11,80.22,35.39,-38.78,16.24,63.66,45.04,64287,0
0.07,0.99,0.11,80.22,35.39,-38.78,16.30,58.17,42.54,64298,0
0.06,0.98,0.13,80.22,35.39,-38.78,16.11,51.09,39.98,64310,0
0.05,0.97,0.13,80.22,35.39,-38.78,15.08,44.62,37.96,64321,0
0.04,0.96,0.12,80.22,35.39,-38.78,13.06,40.28,35.83,64332,0
0.01,0.95,0.13,80.22,35.39,-38.78,11.23,37.60,34.18,64343,0
0.00,0.95,0.12,80.22,35.39,-38.78,10.19,37.41,31.68,64355,0
-0.00,0.96,0.14,80.22,35.39,-38.78,9.28,40.41,28.75,64366,0
-0.01,0.97,0.14,80.22,35.39,-38.78,9.09,44.43,26.98,64377,0
-0.00,0.98,0.15,80.22,35.39,-38.78,9.83,49.93,24.54,64388,0
0.01,1.00,0.16,80.22,35.39,-38.78,10.74,55.73,22.58,64400,0
0.02,1.02,0.16,82.58,29.49,-41.06,11.78,60.67,20.75,64411,0
0.04,1.03,0.16,82.58,29.49,-41.06,12.33,64.82,19.96,64422,0
0.05,1.05,0.14,82.58,29.49,-41.06,12.70,68.48,19.29,64433,0
0.07,1.05,0.14,82.58,29.49,-41.06,12.02,71.53,18.37,64445,0
0.09,1.06,0.13,82.58,29.49,-41.06,11.84,74.46,18.31,64456,0
0.11,1.06,0.13,82.58,29.49,-41.06,11.41,76.54,17.82,64467,0
0.14,1.05,0.13,82.58,29.49,-41.06,11.96,77.58,16.17,64478,0
0.20,1.02,0.13,82.58,29.49,-41.06,12.88,76.54,13.00,64490,0
0.24,0.98,0.10,82.58,29.49,-41.06,12.27,71.23,10.19,64501,0
0.28,0.95,0.09,82.58,29.49,-41.06,10.44,61.65,7.63,64512,0
0.31,0.93,0.08,82.58,29.49,-41.06,8.06,47.30,4.82,64523,0
0.32,0.93,0.07,80.22,25.95,-42.20,5.43,29.97,2.01,64535,0
0.31,0.93,0.08,80.22,25.95,-42.20,4.46,12.57,-1.34,64546,0
0.28,0.93,0.09,80.22,25.95,-42.20,3.30,-3.54,-4.88,64557,0
0.24,0.94,0.10,80.22,25.95,-42.20,2.20,-16.11,-7.69,64568,0
0.20,0.94,0.11,80.22,25.95,-42.20,1.04,-24.90,-9.16,64579,0
0.16,0.95,0.12,80.22,25.95,-42.20,-0.18,-30.15,-10.25,64590,0
0.12,0.96,0.11,80.22,25.95,-42.20,-1.04,-32.04,-11.66,64602,0
0.10,0.96,0.11,80.22,25.95,-42.20,-1.46,-31.25,-12.27,64613,0
0.08,0.98,0.10,80.22,25.95,-42.20,-2.14,-29.54,-12.27,64624,0
0.08,0.98,0.09,80.22,25.95,-42.20,-2.69,-27.77,-12.02,64635,0
0.09,0.98,0.10,80.22,25.95,-42.20,-3.30,-27.16,-11.60,64646,0
0.10,0.99,0.09,81.40,29.49,-42.20,-4.82,-27.77,-11.60,64657,0
0.12,0.98,0.09,81.40,29.49,-42.20,-6.29,-30.09,-12.15,64668,0
0.13,0.98,0.10,81.40,29.49,-42.20,-7.87,-33.45,-12.21,64679,0
0.14,0.97,0.10,81.40,29.49,-42.20,-9.58,-38.45,-12.63,64691,0
0.15,0.97,0.10,81.40,29.49,-42.20,-11.35,-43.58,-13.49,64702,0
0.16,0.97,0.10,81.40,29.49,-42.20,-12.76,-47.91,-14.65,64713,0
0.17,0.98,0.10,81.40,29.49,-42.20,-14.65,-51.70,-16.48,64724,0
0.17,0.97,0.11,81.40,29.49,-42.20,-16.05,-54.69,-18.37,64735,0
0.16,0.97,0.11,81.40,29.49,-42.20,-16.97,-56.70,-19.53,64747,0
0.15,0.98,0.11,81.40,29.49,-42.20,-17.33,-58.41,-20.63,64758,0
0.13,0.99,0.12,81.40,29.49,-42.20,-16.91,-58.35,-22.22,64769,0
0.13,0.98,0.13,82.58,31.85,-42.20,-16.78,-57.80,-23.32,64781,0
0.13,0.98,0.13,82.58,31.85,-42.20,-16.60,-57.19,-23.80,64792,0
0.14,0.99,0.12,82.58,31.85,-42.20,-16.48,-56.64,-24.41,64803,0
0.15,1.01,0.11,82.58,31.85,-42.20,-16.17,-57.31,-25.45,64814,0
0.17,1.04,0.10,82.58,31.85,-42.20,-16.48,-58.53,-26.31,64826,0
0.18,1.07,0.11,82.58,31.85,-42.20,-14.28,-57.25,-28.93,64837,0
